time_s,voltage_V,adc_value
0.00935000,44.849641,6
0.00940000,-68.253894,0
0.00945000,-30.986280,0
0.00950000,-52.317684,0
0.00955000,-110.152748,0
0.00960000,107.647630,13
0.00965000,57.937786,7
0.00970000,0.594938,0
0.00975000,102.283389,13
0.00980000,10.209153,1
0.00985000,108.458844,13
0.00990000,-192.054412,0
0.00995000,28.859487,4
0.01000000,-82.384611,0
0.01005000,-54.023175,0
0.01010000,-23.577528,0
0.01015000,-59.952129,0
0.01020000,-21.419220,0
0.01025000,-41.183747,0
0.01030000,217.521492,27
0.01035000,-65.801676,0
0.01040000,5.020992,1
0.01045000,108.098266,13
0.01050000,139.127459,17
0.01055000,50.155033,6
0.01060000,-109.191369,0
0.01065000,19.482840,2
0.01070000,-86.444382,0
0.01075000,7.152477,1
0.01080000,-12.993290,0
0.01085000,-90.301396,0
0.01090000,75.031344,9
0.01095000,-93.211109,0
0.01100000,48.635899,6
0.01105000,-95.612144,0
0.01110000,176.305353,22
0.01115000,-26.933923,0
0.01120000,-43.409465,0
0.01125000,43.340363,5
0.01130000,-43.152217,0
0.01135000,151.608342,19
0.01140000,-19.911607,0
0.01145000,-87.554605,0
0.01150000,-133.467167,0
0.01155000,-24.125904,0
0.01160000,79.243732,10
0.01165000,91.979229,11
0.01170000,17.494998,2
0.01175000,-100.894041,0
0.01180000,-104.643882,0
0.01185000,-19.140687,0
0.01190000,59.800964,7
0.01195000,-108.989068,0
0.01200000,-33.255305,0
0.01205000,45.958417,6
0.01210000,-77.345303,0
0.01215000,44.229347,5
0.01220000,-88.284799,0
0.01225000,152.658119,19
0.01230000,-35.508560,0
0.01235000,127.332623,16
0.01240000,-102.608923,0
0.01245000,-200.012223,0
0.01250000,-72.451513,0
0.01255000,-51.107681,0
0.01260000,-15.074369,0
0.01265000,-75.328585,0
0.01270000,-131.439277,0
0.01275000,-118.723678,0
0.01280000,-219.120971,0
0.01285000,-67.950089,0
0.01290000,-91.902066,0
0.01295000,178.879524,22
0.01300000,-222.981071,0
0.01305000,-152.074801,0
0.01310000,2.589456,0
0.01315000,-47.481427,0
0.01320000,-22.794296,0
0.01325000,87.223902,11
0.01330000,-165.746973,0
0.01335000,-136.412302,0
0.01340000,-72.304097,0
0.01345000,35.073483,4
0.01350000,42.159453,5
0.01355000,69.722629,9
0.01360000,152.270082,19
0.01365000,67.264959,8
0.01370000,114.126663,14
0.01375000,50.323753,6
0.01380000,-52.794679,0
0.01385000,3.076978,0
0.01390000,94.903442,12
0.01395000,21.409374,3
0.01400000,-257.883950,0
0.01405000,-97.628685,0
0.01410000,-128.710440,0
0.01415000,43.930112,5
0.01420000,-82.093993,0
0.01425000,-71.730174,0
0.01430000,92.252689,11
0.01435000,-175.378810,0
0.01440000,0.536931,0
0.01445000,-37.211875,0
0.01450000,100.069128,12
0.01455000,17.683519,2
0.01460000,-112.970791,0
0.01465000,28.074483,3
0.01470000,-72.441090,0
0.01475000,-217.591069,0
0.01480000,137.876492,17
0.01485000,-119.106615,0
0.01490000,121.693245,15
0.01495000,-148.270229,0
0.01500000,-156.844867,0
0.01505000,139.149439,17
0.01510000,30.035569,4
0.01515000,21.930648,3
0.01520000,67.468474,8
0.01525000,1.455100,0
0.01530000,-74.406193,0
0.01535000,90.187431,11
0.01540000,95.287336,12
0.01545000,74.836721,9
0.01550000,-11.462375,0
0.01555000,-10.720684,0
0.01560000,211.225928,26
0.01565000,183.676971,23
0.01570000,146.133402,18
0.01575000,-114.882719,0
0.01580000,80.484861,10
0.01585000,-49.249435,0
0.01590000,-9.119549,0
0.01595000,108.665612,13
0.01600000,-40.597000,0
0.01605000,96.572568,12
0.01610000,94.772768,12
0.01615000,9.545494,1
0.01620000,62.131881,8
0.01625000,-2.339903,0
0.01630000,-3.965717,0
0.01635000,108.997044,14
0.01640000,69.609780,9
0.01645000,32.377338,4
0.01650000,-80.625302,0
0.01655000,-31.602743,0
0.01660000,20.501465,3
0.01665000,-0.663904,0
0.01670000,-200.122428,0
0.01675000,-12.134863,0
0.01680000,4.742725,1
0.01685000,-131.675393,0
0.01690000,-5.757330,0
0.01695000,147.085269,18
0.01700000,-46.655126,0
0.01705000,-67.620719,0
0.01710000,66.472977,8
0.01715000,76.891579,10
0.01720000,-114.203766,0
0.01725000,-112.268444,0
0.01730000,28.088342,3
0.01735000,15.477210,2
0.01740000,110.139889,14
0.01745000,180.873801,22
0.01750000,162.868870,20
0.01755000,95.624326,12
0.01760000,48.821483,6
0.01765000,30.578508,4
0.01770000,-14.174386,0
0.01775000,-59.656676,0
0.01780000,-38.561958,0
0.01785000,33.085755,4
0.01790000,-99.957271,0
0.01795000,-17.034015,0
0.01800000,18.026114,2
0.01805000,-3.515496,0
0.01810000,157.156536,20
0.01815000,-23.640840,0
0.01820000,-136.170632,0
0.01825000,-83.397653,0
0.01830000,102.161988,13
0.01835000,-11.757735,0
0.01840000,-0.981528,0
0.01845000,-38.056601,0
0.01850000,56.079839,7
0.01855000,76.673833,10
0.01860000,94.400653,12
0.01865000,-79.660425,0
0.01870000,-205.422617,0
0.01875000,114.732050,14
0.01880000,-69.273733,0
0.01885000,133.534588,17
0.01890000,54.603524,7
0.01895000,-54.770021,0
0.01900000,-120.861978,0
0.01905000,-143.908737,0
0.01910000,26.672930,3
0.01915000,121.163136,15
0.01920000,226.259693,28
0.01925000,-38.779802,0
0.01930000,-79.652614,0
0.01935000,-46.169649,0
0.01940000,-31.230077,0
0.01945000,21.861550,3
0.01950000,168.930623,21
0.01955000,1.178695,0
0.01960000,40.462560,5
0.01965000,145.598825,18
0.01970000,93.201967,12
0.01975000,39.885679,5
0.01980000,3.797655,0
0.01985000,-288.383861,0
0.01990000,161.885733,20
0.01995000,-119.915141,0
0.02000000,108.529849,13
0.02005000,-162.496938,0
0.02010000,73.994064,9
0.02015000,-13.804711,0
0.02020000,-28.213967,0
0.02025000,-206.023257,0
0.02030000,157.689230,20
0.02035000,84.964642,11
0.02040000,-39.541209,0
0.02045000,117.634048,15
0.02050000,-131.488761,0
0.02055000,-140.973014,0
0.02060000,-15.235784,0
0.02065000,-47.669604,0
0.02070000,-30.623051,0
0.02075000,44.076819,5
0.02080000,-15.513870,0
0.02085000,74.865489,9
0.02090000,-175.407053,0
0.02095000,-92.233170,0
0.02100000,78.689228,10
0.02105000,7.767013,1
0.02110000,-168.856375,0
0.02115000,160.304690,20
0.02120000,130.987340,16
0.02125000,-30.852425,0
0.02130000,-4.996078,0
0.02135000,-52.525519,0
0.02140000,62.879323,8
0.02145000,129.193893,16
0.02150000,-30.641046,0
0.02155000,-28.755103,0
0.02160000,56.263895,7
0.02165000,76.360711,9
0.02170000,27.290260,3
0.02175000,-106.533301,0
0.02180000,92.554229,11
0.02185000,40.567086,5
0.02190000,40.741796,5
0.02195000,-24.952742,0
0.02200000,92.615727,11
0.02205000,37.267847,5
0.02210000,-59.554548,0
0.02215000,-2.185006,0
0.02220000,-37.748583,0
0.02225000,26.842959,3
0.02230000,56.935564,7
0.02235000,-65.328141,0
0.02240000,57.313356,7
0.02245000,81.012259,10
0.02250000,137.600692,17
0.02255000,-58.611355,0
0.02260000,137.666172,17
0.02265000,68.775371,9
0.02270000,6.938276,1
0.02275000,-22.645686,0
0.02280000,210.759081,26
0.02285000,-54.459516,0
0.02290000,84.854920,11
0.02295000,-43.244845,0
0.02300000,-9.618029,0
0.02305000,-70.721982,0
0.02310000,-10.399602,0
0.02315000,-101.301211,0
0.02320000,123.910715,15
0.02325000,-35.494843,0
0.02330000,91.114715,11
0.02335000,18.732377,2
0.02340000,87.433647,11
0.02345000,-45.456998,0
0.02350000,-22.048986,0
0.02355000,-76.049941,0
0.02360000,10.069257,1
0.02365000,14.923522,2
0.02370000,17.594691,2
0.02375000,125.171909,16
0.02380000,86.999676,11
0.02385000,47.561327,6
0.02390000,11.491131,1
0.02395000,55.518314,7
0.02400000,69.552308,9
0.02405000,-129.695109,0
0.02410000,-54.240404,0
0.02415000,5.883799,1
0.02420000,-1.711287,0
0.02425000,-5.679791,0
0.02430000,29.334595,4
0.02435000,-204.340686,0
0.02440000,-149.033651,0
0.02445000,157.641874,20
0.02450000,52.272511,6
0.02455000,9.645458,1
0.02460000,-96.008076,0
0.02465000,5.860106,1
0.02470000,-14.487489,0
0.02475000,-7.920526,0
0.02480000,-9.962446,0
0.02485000,80.241098,10
0.02490000,81.427981,10
0.02495000,0.564490,0
0.02500000,-69.379771,0
0.02505000,-46.562015,0
0.02510000,-79.574540,0
0.02515000,-5.557593,0
0.02520000,9.677383,1
0.02525000,85.936923,11
0.02530000,-87.340099,0
0.02535000,74.990757,9
0.02540000,64.454615,8
0.02545000,12.225840,2
0.02550000,-92.571232,0
0.02555000,-213.370367,0
0.02560000,-14.403721,0
0.02565000,79.363598,10
0.02570000,92.613069,11
0.02575000,75.345713,9
0.02580000,12.370183,2
0.02585000,-169.209730,0
0.02590000,8.872034,1
0.02595000,-48.187351,0
0.02600000,95.624493,12
0.02605000,95.104413,12
0.02610000,-31.844428,0
0.02615000,12.116028,2
0.02620000,93.068503,12
0.02625000,-40.420510,0
0.02630000,15.104416,2
0.02635000,25.275101,3
0.02640000,44.070500,5
0.02645000,59.499716,7
0.02650000,-48.413466,0
0.02655000,62.516136,8
0.02660000,-263.774458,0
0.02665000,13.905873,2
0.02670000,-1.606508,0
0.02675000,-63.119911,0
0.02680000,19.683512,2
0.02685000,98.498409,12
0.02690000,-29.226915,0
0.02695000,-92.807974,0
0.02700000,15.373384,2
0.02705000,80.152900,10
0.02710000,-30.168888,0
0.02715000,-48.734920,0
0.02720000,-0.111859,0
0.02725000,195.617079,24
0.02730000,-79.534071,0
0.02735000,-45.320700,0
0.02740000,153.011698,19
0.02745000,-49.008126,0
0.02750000,203.102104,25
0.02755000,-109.390710,0
0.02760000,-76.884553,0
0.02765000,-40.505864,0
0.02770000,-24.335821,0
0.02775000,56.064691,7
0.02780000,59.983860,7
0.02785000,-177.881122,0
0.02790000,130.704639,16
0.02795000,-31.501438,0
0.02800000,0.712462,0
0.02805000,1.341759,0
0.02810000,-112.385183,0
0.02815000,206.443708,26
0.02820000,-67.804973,0
0.02825000,-27.845271,0
0.02830000,-289.723033,0
0.02835000,-66.078656,0
0.02840000,-64.822193,0
0.02845000,-56.188120,0
0.02850000,91.753844,11
0.02855000,-48.329890,0
0.02860000,-108.425552,0
0.02865000,-49.976866,0
0.02870000,34.146212,4
0.02875000,-140.782677,0
0.02880000,-94.932301,0
0.02885000,30.161127,4
0.02890000,-58.463463,0
0.02895000,-35.417902,0
0.02900000,-83.826924,0
0.02905000,-116.838928,0
0.02910000,30.657877,4
0.02915000,43.277966,5
0.02920000,-8.080819,0
0.02925000,-10.431259,0
0.02930000,-68.880176,0
0.02935000,17.113875,2
0.02940000,151.333867,19
0.02945000,-111.798598,0
0.02950000,-122.141311,0
0.02955000,-25.273913,0
0.02960000,147.974279,18
0.02965000,101.796588,13
0.02970000,-17.318286,0
0.02975000,11.969804,1
0.02980000,-34.389583,0
0.02985000,17.447936,2
0.02990000,-78.800225,0
0.02995000,-114.470809,0
0.03000000,146.491075,18
0.03005000,20.068178,2
0.03010000,-70.966063,0
0.03015000,-58.144981,0
0.03020000,-161.749948,0
0.03025000,21.878615,3
0.03030000,-7.647534,0
0.03035000,20.150195,3
0.03040000,211.276646,26
0.03045000,-74.128224,0
0.03050000,82.071722,10
0.03055000,152.970859,19
0.03060000,8.599082,1
0.03065000,66.263397,8
0.03070000,22.634271,3
0.03075000,-125.130156,0
0.03080000,-111.851048,0
0.03085000,52.392757,7
0.03090000,24.192891,3
0.03095000,-50.533193,0
0.03100000,155.255641,19
0.03105000,-111.679702,0
0.03110000,-32.225370,0
0.03115000,9.013119,1
0.03120000,133.041837,17
0.03125000,-83.938360,0
0.03130000,-42.924701,0
0.03135000,16.280482,2
0.03140000,153.168686,19
0.03145000,-187.472656,0
0.03150000,32.012837,4
0.03155000,-106.166856,0
0.03160000,-32.901936,0
0.03165000,-143.417981,0
0.03170000,132.793295,16
0.03175000,-86.533597,0
0.03180000,-45.225267,0
0.03185000,74.349671,9
0.03190000,200.464985,25
0.03195000,-76.167465,0
0.03200000,15.174495,2
0.03205000,-110.283935,0
0.03210000,231.472965,29
0.03215000,-94.752685,0
0.03220000,-96.365044,0
0.03225000,-171.352934,0
0.03230000,-72.398174,0
0.03235000,-88.258521,0
0.03240000,-163.895062,0
0.03245000,-29.916996,0
0.03250000,-33.283759,0
0.03255000,-65.878140,0
0.03260000,-103.291594,0
0.03265000,-93.164995,0
0.03270000,-51.887979,0
0.03275000,-48.921400,0
0.03280000,60.205147,7
0.03285000,51.930583,6
0.03290000,-55.478419,0
0.03295000,46.040974,6
0.03300000,150.831886,19
0.03305000,72.155187,9
0.03310000,-168.549322,0
0.03315000,-60.833754,0
0.03320000,-5.996534,0
0.03325000,-24.360329,0
0.03330000,-8.217488,0
0.03335000,-49.891284,0
0.03340000,55.321497,7
0.03345000,58.040663,7
0.03350000,-113.696766,0
0.03355000,121.054981,15
0.03360000,-63.609120,0
0.03365000,-60.113396,0
0.03370000,-156.145640,0
0.03375000,-14.317612,0
0.03380000,40.906484,5
0.03385000,113.420047,14
0.03390000,-53.937641,0
0.03395000,-98.114123,0
0.03400000,32.993727,4
0.03405000,129.962838,16
0.03410000,68.675185,9
0.03415000,126.894543,16
0.03420000,68.064857,8
0.03425000,-10.692238,0
0.03430000,3.575524,0
0.03435000,4.457268,1
0.03440000,-41.970656,0
0.03445000,115.272341,14
0.03450000,8.014157,1
0.03455000,-88.284029,0
0.03460000,40.653361,5
0.03465000,-54.445499,0
0.03470000,130.722522,16
0.03475000,-79.866099,0
0.03480000,-138.563497,0
0.03485000,-26.683771,0
0.03490000,203.298624,25
0.03495000,-31.543274,0
0.03500000,-189.525684,0
0.03505000,-152.406757,0
0.03510000,-175.551349,0
0.03515000,-168.330013,0
0.03520000,-59.403271,0
0.03525000,82.094086,10
0.03530000,76.584068,10
0.03535000,91.475306,11
0.03540000,52.655250,7
0.03545000,117.946166,15
0.03550000,-16.867915,0
0.03555000,-115.595365,0
0.03560000,-34.747044,0
0.03565000,-111.472365,0
0.03570000,-146.929581,0
0.03575000,70.934469,9
0.03580000,102.523941,13
0.03585000,-62.000542,0
0.03590000,90.268231,11
0.03595000,-57.123577,0
0.03600000,194.656822,24
0.03605000,94.846587,12
0.03610000,-14.215716,0
0.03615000,7.637628,1
0.03620000,-162.081786,0
0.03625000,-149.786857,0
0.03630000,239.009018,30
0.03635000,-15.109409,0
0.03640000,-14.375766,0
0.03645000,-6.270995,0
0.03650000,1.819344,0
0.03655000,58.254643,7
0.03660000,62.918605,8
0.03665000,137.173603,17
0.03670000,-97.373427,0
0.03675000,-73.636337,0
0.03680000,-30.822354,0
0.03685000,150.965360,19
0.03690000,-269.656174,0
0.03695000,203.173493,25
0.03700000,228.947119,28
0.03705000,94.922743,12
0.03710000,34.704774,4
0.03715000,107.092816,13
0.03720000,3.882375,0
0.03725000,-89.312220,0
0.03730000,10.394128,1
0.03735000,23.739423,3
0.03740000,91.367397,11
0.03745000,-79.977439,0
0.03750000,244.347384,30
0.03755000,-36.075053,0
0.03760000,54.876547,7
0.03765000,-2.552666,0
0.03770000,46.527897,6
0.03775000,-37.373767,0
0.03780000,80.948250,10
0.03785000,-10.133075,0
0.03790000,21.514786,3
0.03795000,160.111361,20
0.03800000,178.332413,22
0.03805000,-214.855860,0
0.03810000,-84.770262,0
0.03815000,-15.831210,0
0.03820000,-74.773622,0
0.03825000,-85.446583,0
0.03830000,-17.010087,0
0.03835000,36.209629,4
0.03840000,29.315919,4
0.03845000,8.523046,1
0.03850000,-24.421293,0
0.03855000,59.386269,7
0.03860000,74.454000,9
0.03865000,-92.792320,0
0.03870000,-50.592998,0
0.03875000,-67.013981,0
0.03880000,128.860217,16
0.03885000,-116.569195,0
0.03890000,35.994601,4
0.03895000,-100.506385,0
0.03900000,-157.856204,0
0.03905000,-74.082600,0
0.03910000,11.986206,1
0.03915000,-19.423672,0
0.03920000,-27.846095,0
0.03925000,-35.948340,0
0.03930000,-27.574364,0
0.03935000,18.576174,2
0.03940000,21.697278,3
0.03945000,171.405192,21
0.03950000,-228.007453,0
0.03955000,-108.359999,0
0.03960000,-105.775206,0
0.03965000,48.655831,6
0.03970000,-3.716611,0
0.03975000,55.302285,7
0.03980000,-61.631836,0
0.03985000,-1.141235,0
0.03990000,7.705739,1
0.03995000,-96.207661,0
0.04000000,50.376855,6
0.04005000,-80.891863,0
0.04010000,67.965048,8
0.04015000,143.530367,18
0.04020000,-36.319750,0
0.04025000,2.779812,0
0.04030000,-27.079672,0
0.04035000,-112.737531,0
0.04040000,-43.209800,0
0.04045000,-70.454102,0
0.04050000,-99.611953,0
0.04055000,-16.716961,0
0.04060000,166.064283,21
0.04065000,-7.280873,0
0.04070000,56.731587,7
0.04075000,-81.591521,0
0.04080000,-44.019003,0
0.04085000,-250.934247,0
0.04090000,-75.972905,0
0.04095000,92.050638,11
0.04100000,-117.729655,0
0.04105000,-221.122125,0
0.04110000,-23.722866,0
0.04115000,-50.551459,0
0.04120000,-8.259781,0
0.04125000,9.049408,1
0.04130000,-47.056481,0
0.04135000,12.706915,2
0.04140000,63.792435,8
0.04145000,71.151136,9
0.04150000,161.061441,20
0.04155000,10.149104,1
0.04160000,167.165727,21
0.04165000,37.405269,5
0.04170000,-26.269213,0
0.04175000,-46.856343,0
0.04180000,7.352400,1
0.04185000,78.975103,10
0.04190000,-4.012780,0
0.04195000,21.874736,3
0.04200000,-145.538438,0
0.04205000,-38.485705,0
0.04210000,172.262140,21
0.04215000,132.227696,16
0.04220000,-104.613303,0
0.04225000,-12.987896,0
0.04230000,7.597112,1
0.04235000,140.282421,17
0.04240000,-56.707205,0
0.04245000,120.931025,15
0.04250000,-19.809342,0
0.04255000,27.335411,3
0.04260000,-12.112906,0
0.04265000,78.303445,10
0.04270000,37.936389,5
0.04275000,-109.887707,0
0.04280000,80.289241,10
0.04285000,152.479851,19
0.04290000,-80.640543,0
0.04295000,44.927095,6
0.04300000,-155.167054,0
0.04305000,40.116202,5
0.04310000,-14.034634,0
0.04315000,-6.118854,0
0.04320000,258.040931,32
0.04325000,-2.701413,0
0.04330000,14.251303,2
0.04335000,-50.229881,0
0.04340000,-141.424305,0
0.04345000,202.929565,25
0.04350000,-112.216973,0
0.04355000,6.567861,1
0.04360000,-158.701320,0
0.04365000,-34.123652,0
0.04370000,111.637120,14
0.04375000,-84.220141,0
0.04380000,178.986256,22
0.04385000,-106.562291,0
0.04390000,-203.101979,0
0.04395000,2.832127,0
0.04400000,-35.282303,0
0.04405000,9.236908,1
0.04410000,-213.389148,0
0.04415000,29.025184,4
0.04420000,-167.287342,0
0.04425000,56.315824,7
0.04430000,145.330848,18
0.04435000,148.892450,18
0.04440000,145.114202,18
0.04445000,-101.348167,0
0.04450000,-86.975935,0
0.04455000,-57.537937,0
0.04460000,-23.089282,0
0.04465000,-66.940715,0
0.04470000,-46.812862,0
0.04475000,-22.209685,0
0.04480000,140.485373,17
0.04485000,167.362681,21
0.04490000,76.889559,10
0.04495000,43.123947,5
0.04500000,42.770823,5
0.04505000,191.898914,24
0.04510000,-108.882767,0
0.04515000,-42.530151,0
0.04520000,127.840966,16
0.04525000,186.002239,23
0.04530000,185.739296,23
0.04535000,96.397325,12
0.04540000,-47.942921,0
0.04545000,23.389054,3
0.04550000,52.310283,6
0.04555000,12.012665,1
0.04560000,107.039645,13
0.04565000,38.542957,5
0.04570000,-99.681137,0
0.04575000,-26.580241,0
0.04580000,58.057254,7
0.04585000,24.900984,3
0.04590000,-12.054246,0
0.04595000,-9.699393,0
0.04600000,138.338548,17
0.04605000,106.174477,13
0.04610000,-121.985118,0
0.04615000,-75.670899,0
0.04620000,122.888873,15
0.04625000,-13.490858,0
0.04630000,5.862972,1
0.04635000,-25.248426,0
0.04640000,113.425285,14
0.04645000,-107.813375,0
0.04650000,143.253500,18
0.04655000,28.249821,4
0.04660000,91.398165,11
0.04665000,-67.059267,0
0.04670000,168.676841,21
0.04675000,-184.656867,0
0.04680000,92.783420,12
0.04685000,3.155760,0
0.04690000,-5.916294,0
0.04695000,14.054123,2
0.04700000,-86.779942,0
0.04705000,34.856304,4
0.04710000,18.140483,2
0.04715000,-23.895283,0
0.04720000,3.169951,0
0.04725000,10.816867,1
0.04730000,-10.644033,0
0.04735000,-37.853581,0
0.04740000,4.746687,1
0.04745000,-7.993051,0
0.04750000,54.126645,7
0.04755000,-196.714220,0
0.04760000,50.760042,6
0.04765000,224.073902,28
0.04770000,-22.162972,0
0.04775000,135.434413,17
0.04780000,-153.527968,0
0.04785000,-106.341898,0
0.04790000,191.634801,24
0.04795000,12.212455,2
0.04800000,97.486597,12
0.04805000,-19.266498,0
0.04810000,77.075524,10
0.04815000,-91.479064,0
0.04820000,196.050054,24
0.04825000,31.687030,4
0.04830000,-260.986310,0
0.04835000,-153.327283,0
0.04840000,32.202773,4
0.04845000,97.062691,12
0.04850000,17.560942,2
0.04855000,-53.309682,0
0.04860000,-204.514232,0
0.04865000,-20.505963,0
0.04870000,110.945652,14
0.04875000,-106.602725,0
0.04880000,58.299137,7
0.04885000,2.922088,0
0.04890000,20.640215,3
0.04895000,53.770318,7
0.04900000,-51.174150,0
0.04905000,185.965108,23
0.04910000,-160.312393,0
0.04915000,104.311688,13
0.04920000,-50.024529,0
0.04925000,-10.885093,0
0.04930000,16.480290,2
0.04935000,49.504353,6
0.04940000,124.541760,15
0.04945000,113.821104,14
0.04950000,-2.219934,0
0.04955000,42.922557,5
0.04960000,70.234705,9
0.04965000,32.983960,4
0.04970000,-29.639446,0
0.04975000,-61.922283,0
0.04980000,34.614382,4
0.04985000,7.655981,1
0.04990000,141.328159,18
0.04995000,86.594985,11
0.05000000,37.778534,5
0.05005000,-125.306491,0
0.05010000,21.475287,3
0.05015000,74.630043,9
0.05020000,-131.619636,0
0.05025000,-49.781424,0
0.05030000,52.546980,7
0.05035000,-13.034707,0
0.05040000,1.028740,0
0.05045000,-105.727951,0
0.05050000,112.227518,14
0.05055000,15.962251,2
0.05060000,-53.906466,0
0.05065000,113.491489,14
0.05070000,-3.462961,0
0.05075000,44.786390,6
0.05080000,-13.589960,0
0.05085000,28.047574,3
0.05090000,-39.842566,0
0.05095000,41.781318,5
0.05100000,-73.794697,0
0.05105000,48.001173,6
0.05110000,2.164684,0
0.05115000,-68.277758,0
0.05120000,167.195561,21
0.05125000,64.313569,8
0.05130000,10.632553,1
0.05135000,-49.380444,0
0.05140000,-109.400836,0
0.05145000,94.938689,12
0.05150000,-58.005157,0
0.05155000,-88.053898,0
0.05160000,58.803871,7
0.05165000,-5.791835,0
