time_s,voltage_V,adc_value
0.00360000,148.783712,18
0.00365000,-166.553057,0
0.00370000,14.538135,2
0.00375000,-170.491216,0
0.00380000,-23.062632,0
0.00385000,75.451062,9
0.00390000,-15.644493,0
0.00395000,35.390636,4
0.00400000,-64.289656,0
0.00405000,32.831053,4
0.00410000,-40.137096,0
0.00415000,62.779651,8
0.00420000,-1.516501,0
0.00425000,-90.744185,0
0.00430000,46.344104,6
0.00435000,-164.895427,0
0.00440000,102.177690,13
0.00445000,159.919219,20
0.00450000,48.708927,6
0.00455000,-101.870246,0
0.00460000,219.921852,27
0.00465000,21.406596,3
0.00470000,117.228225,15
0.00475000,-66.032364,0
0.00480000,-26.859312,0
0.00485000,86.815304,11
0.00490000,52.574543,7
0.00495000,-83.032460,0
0.00500000,-51.936503,0
0.00505000,14.388661,2
0.00510000,34.573258,4
0.00515000,-158.195109,0
0.00520000,22.928010,3
0.00525000,28.167968,3
0.00530000,178.321881,22
0.00535000,-22.753545,0
0.00540000,-91.834154,0
0.00545000,-161.897975,0
0.00550000,-25.115800,0
0.00555000,-5.516154,0
0.00560000,-96.749792,0
0.00565000,-54.350300,0
0.00570000,26.434364,3
0.00575000,-69.297264,0
0.00580000,64.457741,8
0.00585000,28.925846,4
0.00590000,-35.725948,0
0.00595000,-162.090322,0
0.00600000,-64.655550,0
0.00605000,-15.936586,0
0.00610000,17.076272,2
0.00615000,-18.633928,0
0.00620000,-10.436891,0
0.00625000,-143.018355,0
0.00630000,-8.801043,0
0.00635000,-166.867642,0
0.00640000,-40.685363,0
0.00645000,74.894955,9
0.00650000,60.498335,8
0.00655000,-48.409950,0
0.00660000,-83.876977,0
0.00665000,-98.365066,0
0.00670000,5.240304,1
0.00675000,27.223017,3
0.00680000,-3.587282,0
0.00685000,-1.516523,0
0.00690000,138.425584,17
0.00695000,-130.475181,0
0.00700000,54.929501,7
0.00705000,-49.438463,0
0.00710000,-10.325310,0
0.00715000,195.562876,24
0.00720000,-12.276604,0
0.00725000,-32.637481,0
0.00730000,-59.345293,0
0.00735000,-44.894310,0
0.00740000,26.555335,3
0.00745000,-42.039031,0
0.00750000,-90.996122,0
0.00755000,-158.694716,0
0.00760000,103.342980,13
0.00765000,-10.725761,0
0.00770000,-148.826012,0
0.00775000,-104.603689,0
0.00780000,101.059021,13
0.00785000,-29.788476,0
0.00790000,-112.343833,0
0.00795000,109.703321,14
0.00800000,-76.470738,0
0.00805000,-230.966610,0
0.00810000,-1.538505,0
0.00815000,39.137374,5
0.00820000,-90.355098,0
0.00825000,44.925088,6
0.00830000,36.882313,5
0.00835000,-20.662037,0
0.00840000,175.476114,22
0.00845000,-50.361755,0
0.00850000,-78.254150,0
0.00855000,54.693428,7
0.00860000,11.239754,1
0.00865000,56.980318,7
0.00870000,-136.909207,0
0.00875000,204.036870,25
0.00880000,-20.029339,0
0.00885000,129.475620,16
0.00890000,-36.011896,0
0.00895000,107.975683,13
0.00900000,-48.104992,0
0.00905000,-119.864410,0
0.00910000,-28.589778,0
0.00915000,-115.395451,0
0.00920000,-6.109908,0
0.00925000,75.650187,9
0.00930000,165.290660,21
0.00935000,200.938288,25
0.00940000,37.784422,5
0.00945000,-91.756314,0
0.00950000,46.324195,6
0.00955000,-156.737061,0
0.00960000,-26.183290,0
0.00965000,226.320958,28
0.00970000,-152.717770,0
0.00975000,-31.246606,0
0.00980000,-94.967959,0
0.00985000,-391.124566,0
0.00990000,47.425121,6
0.00995000,64.136166,8
0.01000000,137.789710,17
0.01005000,-112.965095,0
0.01010000,-29.575249,0
0.01015000,-96.123826,0
0.01020000,104.148995,13
0.01025000,-56.465101,0
0.01030000,-14.805927,0
0.01035000,-9.031474,0
0.01040000,-108.942295,0
0.01045000,220.101979,27
0.01050000,118.781534,15
0.01055000,-171.899422,0
0.01060000,-69.872327,0
0.01065000,-43.107677,0
0.01070000,41.406745,5
0.01075000,-122.587274,0
0.01080000,-31.244958,0
0.01085000,-113.232162,0
0.01090000,179.499408,22
0.01095000,75.445025,9
0.01100000,155.373331,19
0.01105000,-24.930893,0
0.01110000,217.645245,27
0.01115000,229.024947,28
0.01120000,-44.468460,0
0.01125000,-89.553273,0
0.01130000,227.959959,28
0.01135000,34.274249,4
0.01140000,-20.261623,0
0.01145000,76.900745,10
0.01150000,-46.265852,0
0.01155000,6.075202,1
0.01160000,-113.670561,0
0.01165000,-36.893121,0
0.01170000,-44.668879,0
0.01175000,-32.328618,0
0.01180000,-32.137677,0
0.01185000,-60.778609,0
0.01190000,-125.945261,0
0.01195000,41.412612,5
0.01200000,-106.931171,0
0.01205000,-126.514381,0
0.01210000,69.225273,9
0.01215000,83.919668,10
0.01220000,24.589437,3
0.01225000,-113.862591,0
0.01230000,4.089523,1
0.01235000,31.682191,4
0.01240000,-54.663484,0
0.01245000,-323.734371,0
0.01250000,25.254928,3
0.01255000,-23.191527,0
0.01260000,219.599498,27
0.01265000,-85.765162,0
0.01270000,-58.614115,0
0.01275000,-49.496221,0
0.01280000,46.046482,6
0.01285000,200.759109,25
0.01290000,-45.840661,0
0.01295000,111.815075,14
0.01300000,17.382092,2
0.01305000,56.402230,7
0.01310000,47.772561,6
0.01315000,-15.742450,0
0.01320000,-138.780193,0
0.01325000,-24.380851,0
0.01330000,-175.301416,0
0.01335000,61.496912,8
0.01340000,-64.648756,0
0.01345000,5.461986,1
0.01350000,48.313629,6
0.01355000,2.500650,0
0.01360000,-106.926673,0
0.01365000,4.700953,1
0.01370000,-127.025073,0
0.01375000,-147.775971,0
0.01380000,137.009339,17
0.01385000,35.667926,4
0.01390000,161.920171,20
0.01395000,-78.505128,0
0.01400000,-56.703366,0
0.01405000,12.744017,2
0.01410000,14.009273,2
0.01415000,112.532880,14
0.01420000,62.423889,8
0.01425000,34.358341,4
0.01430000,6.159147,1
0.01435000,-113.688121,0
0.01440000,-32.818079,0
0.01445000,-77.014446,0
0.01450000,-92.462013,0
0.01455000,68.184181,8
0.01460000,-60.145943,0
0.01465000,-49.900222,0
0.01470000,-9.567102,0
0.01475000,43.295265,5
0.01480000,73.105814,9
0.01485000,-0.028219,0
0.01490000,-93.534837,0
0.01495000,154.163653,19
0.01500000,5.441895,1
0.01505000,90.359266,11
0.01510000,-107.971480,0
0.01515000,-40.606493,0
0.01520000,-4.697921,0
0.01525000,-85.189013,0
0.01530000,213.143092,26
0.01535000,-202.463841,0
0.01540000,151.419607,19
0.01545000,-72.755124,0
0.01550000,190.637434,24
0.01555000,-122.698694,0
0.01560000,6.921925,1
0.01565000,1.019520,0
0.01570000,-43.613254,0
0.01575000,-202.602713,0
0.01580000,-53.940719,0
0.01585000,18.294077,2
0.01590000,127.200973,16
0.01595000,15.390771,2
0.01600000,85.201142,11
0.01605000,-50.418372,0
0.01610000,-182.908255,0
0.01615000,-95.108636,0
0.01620000,30.785575,4
0.01625000,-37.938554,0
0.01630000,13.458602,2
0.01635000,4.579398,1
0.01640000,214.393142,27
0.01645000,37.265429,5
0.01650000,-3.965807,0
0.01655000,-72.601941,0
0.01660000,3.970188,0
0.01665000,-50.423182,0
0.01670000,95.470316,12
0.01675000,-26.820622,0
0.01680000,-19.815374,0
0.01685000,44.957316,6
0.01690000,174.618288,22
0.01695000,122.462244,15
0.01700000,-80.984581,0
0.01705000,-10.752942,0
0.01710000,-36.668668,0
0.01715000,-5.597304,0
0.01720000,43.672697,5
0.01725000,40.326247,5
0.01730000,42.742346,5
0.01735000,100.940372,13
0.01740000,6.478995,1
0.01745000,-39.879727,0
0.01750000,-61.289796,0
0.01755000,38.655512,5
0.01760000,27.024116,3
0.01765000,194.705839,24
0.01770000,31.666227,4
0.01775000,77.947761,10
0.01780000,9.122290,1
0.01785000,64.384192,8
0.01790000,134.471097,17
0.01795000,-68.810087,0
0.01800000,-79.694789,0
0.01805000,217.461665,27
0.01810000,16.606822,2
0.01815000,-45.824859,0
0.01820000,-10.655777,0
0.01825000,-58.609358,0
0.01830000,31.222858,4
0.01835000,257.074429,32
0.01840000,60.973216,8
0.01845000,-14.803819,0
0.01850000,-4.795354,0
0.01855000,-132.160888,0
0.01860000,-102.368559,0
0.01865000,-18.585996,0
0.01870000,32.053783,4
0.01875000,4.065693,1
0.01880000,75.317019,9
0.01885000,-41.497893,0
0.01890000,-236.471099,0
0.01895000,-11.827975,0
0.01900000,85.407208,11
0.01905000,343.066908,43
0.01910000,155.782658,19
0.01915000,104.988766,13
0.01920000,72.021661,9
0.01925000,19.140640,2
0.01930000,5.835464,1
0.01935000,-37.913669,0
0.01940000,-125.226542,0
0.01945000,160.771122,20
0.01950000,58.425245,7
0.01955000,-90.426088,0
0.01960000,-2.711971,0
0.01965000,42.030418,5
0.01970000,-112.913719,0
0.01975000,67.214136,8
0.01980000,83.861129,10
0.01985000,-107.738748,0
0.01990000,114.225283,14
0.01995000,-195.168693,0
0.02000000,-37.590988,0
0.02005000,-131.900558,0
0.02010000,11.472308,1
0.02015000,-91.091566,0
0.02020000,-84.190502,0
0.02025000,85.047959,11
0.02030000,-4.258745,0
0.02035000,-110.277084,0
0.02040000,37.909056,5
0.02045000,-13.787152,0
0.02050000,97.841900,12
0.02055000,-71.107202,0
0.02060000,7.688509,1
0.02065000,25.361571,3
0.02070000,148.587006,18
0.02075000,18.743271,2
0.02080000,-245.440505,0
0.02085000,52.326183,6
0.02090000,179.009942,22
0.02095000,54.978304,7
0.02100000,-58.022359,0
0.02105000,153.876313,19
0.02110000,88.640037,11
0.02115000,9.371707,1
0.02120000,-73.276627,0
0.02125000,-70.887606,0
0.02130000,-15.521881,0
0.02135000,-178.745157,0
0.02140000,178.949799,22
0.02145000,-137.385628,0
0.02150000,-39.539222,0
0.02155000,-74.956582,0
0.02160000,97.837919,12
0.02165000,42.029907,5
0.02170000,-103.699880,0
0.02175000,202.955723,25
0.02180000,59.758868,7
0.02185000,55.586167,7
0.02190000,-208.037197,0
0.02195000,55.301118,7
0.02200000,-63.831532,0
0.02205000,30.212411,4
0.02210000,-1.425146,0
0.02215000,-19.325240,0
0.02220000,48.437041,6
0.02225000,35.514386,4
0.02230000,6.640132,1
0.02235000,-165.229045,0
0.02240000,-148.947759,0
0.02245000,-203.932746,0
0.02250000,-66.658644,0
0.02255000,67.657364,8
0.02260000,116.101726,14
0.02265000,170.147972,21
0.02270000,20.063931,2
0.02275000,156.461756,19
0.02280000,-47.316171,0
0.02285000,76.731580,10
0.02290000,31.777633,4
0.02295000,-55.394138,0
0.02300000,28.402962,4
0.02305000,39.617327,5
0.02310000,58.868210,7
0.02315000,-79.171933,0
0.02320000,-6.271752,0
0.02325000,97.596992,12
0.02330000,3.919307,0
0.02335000,75.570147,9
0.02340000,176.292430,22
0.02345000,-74.108064,0
0.02350000,144.697214,18
0.02355000,-98.395647,0
0.02360000,-42.174108,0
0.02365000,101.652500,13
0.02370000,-119.765230,0
0.02375000,8.606291,1
0.02380000,116.599501,14
0.02385000,94.671519,12
0.02390000,-15.228114,0
0.02395000,-122.283614,0
0.02400000,-142.888117,0
0.02405000,75.683008,9
0.02410000,77.437305,10
0.02415000,83.645648,10
0.02420000,-40.887440,0
0.02425000,7.561604,1
0.02430000,54.466909,7
0.02435000,-168.520169,0
0.02440000,62.309826,8
0.02445000,-98.406959,0
0.02450000,-128.539773,0
0.02455000,-35.472841,0
0.02460000,-109.844544,0
0.02465000,38.340520,5
0.02470000,118.775555,15
0.02475000,-39.397508,0
0.02480000,-192.646698,0
0.02485000,1.887612,0
0.02490000,191.474767,24
0.02495000,21.842290,3
0.02500000,-28.635818,0
0.02505000,-88.944262,0
0.02510000,-50.372093,0
0.02515000,20.524529,3
0.02520000,41.525811,5
0.02525000,13.036433,2
0.02530000,-113.681243,0
0.02535000,121.026459,15
0.02540000,-60.679137,0
0.02545000,-134.855029,0
0.02550000,-202.906052,0
0.02555000,-161.811444,0
0.02560000,211.942020,26
0.02565000,22.166090,3
0.02570000,55.434415,7
0.02575000,173.432775,22
0.02580000,-193.922425,0
0.02585000,-44.343213,0
0.02590000,58.599940,7
0.02595000,7.032043,1
0.02600000,76.112789,9
0.02605000,-105.554053,0
0.02610000,81.948027,10
0.02615000,-62.188722,0
0.02620000,3.212325,0
0.02625000,-32.188658,0
0.02630000,-122.079733,0
0.02635000,55.412602,7
0.02640000,-20.492064,0
0.02645000,-21.224114,0
0.02650000,14.202848,2
0.02655000,67.815864,8
0.02660000,-62.540180,0
0.02665000,129.972049,16
0.02670000,-201.701395,0
0.02675000,112.501822,14
0.02680000,138.194659,17
0.02685000,108.192737,13
0.02690000,143.194205,18
0.02695000,-96.902888,0
0.02700000,-151.812721,0
0.02705000,88.390366,11
0.02710000,2.929725,0
0.02715000,96.550241,12
0.02720000,51.306256,6
0.02725000,172.796958,21
0.02730000,115.694784,14
0.02735000,-148.144836,0
0.02740000,3.470826,0
0.02745000,-18.221535,0
0.02750000,8.165155,1
0.02755000,44.218716,5
0.02760000,20.908235,3
0.02765000,27.743627,3
0.02770000,121.011893,15
0.02775000,-89.992157,0
0.02780000,-24.195313,0
0.02785000,-38.618069,0
0.02790000,-118.741524,0
0.02795000,131.056386,16
0.02800000,-0.568325,0
0.02805000,-138.283768,0
0.02810000,-104.652316,0
0.02815000,211.741770,26
0.02820000,-1.477250,0
0.02825000,177.166744,22
0.02830000,6.828360,1
0.02835000,-56.113724,0
0.02840000,-38.877697,0
0.02845000,14.643256,2
0.02850000,32.806236,4
0.02855000,-87.861770,0
0.02860000,163.696202,20
0.02865000,-29.529693,0
0.02870000,-76.526077,0
0.02875000,61.753696,8
0.02880000,80.389761,10
0.02885000,-73.950816,0
0.02890000,24.683950,3
0.02895000,-47.131168,0
0.02900000,-38.964958,0
0.02905000,-87.265842,0
0.02910000,-71.659709,0
0.02915000,-144.482882,0
0.02920000,-4.423768,0
0.02925000,-119.448575,0
0.02930000,-89.087697,0
0.02935000,152.252710,19
0.02940000,85.203168,11
0.02945000,101.510194,13
0.02950000,-34.960551,0
0.02955000,-50.828108,0
0.02960000,-136.592790,0
0.02965000,49.362882,6
0.02970000,-157.019798,0
0.02975000,-165.472824,0
0.02980000,2.505603,0
0.02985000,-27.620220,0
0.02990000,-1.341574,0
0.02995000,-139.128199,0
0.03000000,92.444021,11
0.03005000,-275.449566,0
0.03010000,-81.100459,0
0.03015000,188.552432,23
0.03020000,3.632195,0
0.03025000,-156.442026,0
0.03030000,-54.008025,0
0.03035000,74.550957,9
0.03040000,-44.849872,0
0.03045000,-26.299870,0
0.03050000,-147.103744,0
0.03055000,-9.659963,0
0.03060000,0.589842,0
0.03065000,-78.557923,0
0.03070000,-16.212716,0
0.03075000,-25.822884,0
0.03080000,-65.446251,0
0.03085000,-59.810253,0
0.03090000,13.485007,2
0.03095000,24.040938,3
0.03100000,71.072869,9
0.03105000,56.218219,7
0.03110000,-17.610451,0
0.03115000,-43.677037,0
0.03120000,83.429478,10
0.03125000,11.523526,1
0.03130000,-65.597212,0
0.03135000,98.751714,12
0.03140000,123.955431,15
0.03145000,-27.492623,0
0.03150000,8.790574,1
0.03155000,105.852633,13
0.03160000,-156.142433,0
0.03165000,97.500749,12
0.03170000,54.519956,7
0.03175000,-23.358530,0
0.03180000,-11.398871,0
0.03185000,177.300590,22
0.03190000,-127.873709,0
0.03195000,70.173517,9
0.03200000,-132.798622,0
0.03205000,-137.033965,0
0.03210000,4.592921,1
0.03215000,-78.412880,0
0.03220000,31.044923,4
0.03225000,55.315467,7
0.03230000,-45.499996,0
0.03235000,-69.089926,0
0.03240000,-75.204144,0
0.03245000,-0.358501,0
0.03250000,-29.422332,0
0.03255000,-38.036423,0
0.03260000,173.427237,22
0.03265000,-123.500201,0
0.03270000,147.153844,18
0.03275000,-100.006842,0
0.03280000,-63.784305,0
0.03285000,-54.172058,0
0.03290000,10.532095,1
0.03295000,-88.189144,0
0.03300000,6.973975,1
0.03305000,100.793068,13
0.03310000,-165.879840,0
0.03315000,117.666397,15
0.03320000,58.444939,7
0.03325000,26.992702,3
0.03330000,111.932068,14
0.03335000,88.980398,11
0.03340000,-31.623199,0
0.03345000,8.285636,1
0.03350000,-3.795949,0
0.03355000,38.824548,5
0.03360000,33.743575,4
0.03365000,151.420508,19
0.03370000,89.269977,11
0.03375000,4.924146,1
0.03380000,-161.879712,0
0.03385000,30.856438,4
0.03390000,-105.658864,0
0.03395000,131.093526,16
0.03400000,-47.875573,0
0.03405000,40.430398,5
0.03410000,46.734698,6
0.03415000,-14.088129,0
0.03420000,-97.250412,0
0.03425000,-92.272384,0
0.03430000,-242.870134,0
0.03435000,-46.578236,0
0.03440000,-83.858580,0
0.03445000,63.906389,8
0.03450000,-94.204597,0
0.03455000,-11.149901,0
0.03460000,-122.343104,0
0.03465000,186.291148,23
0.03470000,23.096758,3
0.03475000,150.312353,19
0.03480000,-93.320785,0
0.03485000,63.977316,8
0.03490000,94.375872,12
0.03495000,-34.821671,0
0.03500000,-0.298924,0
0.03505000,-23.730831,0
0.03510000,-112.630705,0
0.03515000,-23.717951,0
0.03520000,84.057843,10
0.03525000,82.976729,10
0.03530000,102.759922,13
0.03535000,-11.316375,0
0.03540000,-26.926533,0
0.03545000,-44.863323,0
0.03550000,-217.294298,0
0.03555000,246.986559,31
0.03560000,-43.451592,0
0.03565000,-96.918176,0
0.03570000,-176.371312,0
0.03575000,102.516797,13
0.03580000,81.120054,10
0.03585000,21.169678,3
0.03590000,104.190925,13
0.03595000,-122.224364,0
0.03600000,132.765015,16
0.03605000,26.957667,3
0.03610000,106.997874,13
0.03615000,-54.181117,0
0.03620000,-217.118527,0
0.03625000,15.876668,2
0.03630000,-99.341017,0
0.03635000,128.688755,16
0.03640000,21.328006,3
0.03645000,-168.689776,0
0.03650000,-87.374017,0
0.03655000,-24.739452,0
0.03660000,-15.888741,0
0.03665000,49.374082,6
0.03670000,-93.597660,0
0.03675000,50.730925,6
0.03680000,-80.906197,0
0.03685000,75.625991,9
0.03690000,49.745415,6
0.03695000,-11.841160,0
0.03700000,-26.985511,0
0.03705000,-104.320218,0
0.03710000,-40.282709,0
0.03715000,46.365661,6
0.03720000,45.848688,6
0.03725000,-160.815751,0
0.03730000,-150.284319,0
0.03735000,-15.812173,0
0.03740000,-112.889981,0
0.03745000,102.231721,13
0.03750000,-76.598216,0
0.03755000,9.808770,1
0.03760000,116.344279,14
0.03765000,-53.629940,0
0.03770000,10.387927,1
0.03775000,-214.091036,0
0.03780000,59.763629,7
0.03785000,-155.001280,0
0.03790000,1.903441,0
0.03795000,177.940707,22
0.03800000,126.786190,16
0.03805000,-88.452850,0
0.03810000,-33.405288,0
0.03815000,-11.668792,0
0.03820000,152.188351,19
0.03825000,-30.565405,0
0.03830000,-123.106418,0
0.03835000,14.780196,2
0.03840000,-204.027081,0
0.03845000,-73.246787,0
0.03850000,-47.701827,0
0.03855000,-106.382648,0
0.03860000,1.783329,0
0.03865000,87.257061,11
0.03870000,-34.265933,0
0.03875000,-124.604702,0
0.03880000,14.956949,2
0.03885000,4.080214,1
0.03890000,-6.308512,0
0.03895000,59.363730,7
0.03900000,-172.470821,0
0.03905000,-192.207804,0
0.03910000,42.788316,5
0.03915000,24.479290,3
0.03920000,-69.503437,0
0.03925000,-94.247386,0
0.03930000,6.056480,1
0.03935000,56.716157,7
0.03940000,-37.625330,0
0.03945000,-4.993533,0
0.03950000,160.236016,20
0.03955000,87.449917,11
0.03960000,100.459016,12
0.03965000,182.990750,23
0.03970000,106.306107,13
0.03975000,5.215259,1
0.03980000,-11.517853,0
0.03985000,-95.342057,0
0.03990000,20.585162,3
0.03995000,-166.602245,0
0.04000000,-115.191722,0
0.04005000,-15.017606,0
0.04010000,138.144041,17
0.04015000,-67.345426,0
0.04020000,57.486606,7
0.04025000,-6.767176,0
0.04030000,174.950475,22
0.04035000,73.415758,9
0.04040000,-77.870993,0
0.04045000,-7.359078,0
0.04050000,-142.970395,0
0.04055000,-69.159426,0
0.04060000,-41.061828,0
0.04065000,96.531027,12
0.04070000,188.632319,23
0.04075000,-148.592346,0
0.04080000,20.244876,3
0.04085000,-97.108757,0
0.04090000,-84.068532,0
0.04095000,-109.596330,0
0.04100000,-142.790394,0
0.04105000,-8.622124,0
0.04110000,-16.694423,0
0.04115000,-165.880968,0
0.04120000,-65.738463,0
0.04125000,65.880660,8
0.04130000,-8.339208,0
0.04135000,-8.623938,0
0.04140000,-8.598530,0
0.04145000,-26.263589,0
0.04150000,-21.113009,0
0.04155000,14.524871,2
0.04160000,-189.052588,0
0.04165000,92.644542,11
0.04170000,-150.788735,0
0.04175000,65.060475,8
0.04180000,23.738854,3
0.04185000,82.240373,10
0.04190000,-52.423722,0
0.04195000,-74.917505,0
0.04200000,-156.544172,0
0.04205000,-6.254800,0
0.04210000,-181.073779,0
0.04215000,-77.607567,0
0.04220000,-157.488540,0
0.04225000,-51.926566,0
0.04230000,-1.544562,0
0.04235000,-26.910345,0
0.04240000,97.363589,12
0.04245000,55.483151,7
0.04250000,-136.397910,0
0.04255000,55.087976,7
0.04260000,190.783448,24
0.04265000,-16.490033,0
0.04270000,-145.177400,0
0.04275000,-140.351118,0
0.04280000,39.980880,5
0.04285000,-55.483779,0
0.04290000,-128.995419,0
0.04295000,98.404145,12
0.04300000,198.678848,25
0.04305000,6.266298,1
0.04310000,-111.289249,0
0.04315000,182.840321,23
0.04320000,-124.022863,0
0.04325000,56.468074,7
0.04330000,108.671356,13
0.04335000,-55.709042,0
0.04340000,14.864699,2
0.04345000,112.327488,14
0.04350000,116.302841,14
0.04355000,-58.809024,0
0.04360000,53.006743,7
0.04365000,92.804346,12
0.04370000,46.866926,6
0.04375000,0.589222,0
0.04380000,141.377650,18
0.04385000,76.885562,10
0.04390000,-33.308425,0
0.04395000,-27.783836,0
0.04400000,-98.383032,0
0.04405000,-113.151991,0
0.04410000,-12.308747,0
0.04415000,-127.508130,0
0.04420000,106.122150,13
0.04425000,-73.258206,0
0.04430000,37.916547,5
0.04435000,17.363775,2
0.04440000,79.122867,10
0.04445000,113.649823,14
0.04450000,70.085775,9
0.04455000,41.904972,5
0.04460000,157.582677,20
0.04465000,285.303046,35
0.04470000,-3.435629,0
0.04475000,272.659786,34
0.04480000,-5.743119,0
0.04485000,-37.674029,0
0.04490000,-164.539841,0
0.04495000,172.013624,21
0.04500000,-32.474976,0
0.04505000,-102.725073,0
0.04510000,-160.813693,0
0.04515000,-90.206519,0
0.04520000,52.940067,7
0.04525000,29.302840,4
0.04530000,-57.723211,0
0.04535000,154.481292,19
0.04540000,-106.219720,0
0.04545000,66.482292,8
0.04550000,-80.496094,0
0.04555000,120.899361,15
0.04560000,79.342373,10
0.04565000,-21.414187,0
0.04570000,43.455161,5
0.04575000,18.500576,2
0.04580000,-64.856958,0
0.04585000,-117.934480,0
0.04590000,157.144554,20
0.04595000,12.762100,2
0.04600000,104.377469,13
0.04605000,88.288778,11
0.04610000,37.817842,5
0.04615000,43.663697,5
0.04620000,86.158127,11
0.04625000,-127.497109,0
0.04630000,19.707922,2
0.04635000,53.702308,7
0.04640000,114.668397,14
0.04645000,95.339247,12
0.04650000,156.134814,19
0.04655000,19.970004,2
0.04660000,-113.126122,0
0.04665000,44.988044,6
0.04670000,71.922267,9
0.04675000,139.716849,17
0.04680000,39.933266,5
0.04685000,-50.828288,0
0.04690000,-52.480842,0
0.04695000,32.933650,4
0.04700000,127.987985,16
0.04705000,-36.245382,0
0.04710000,73.811507,9
0.04715000,207.883843,26
0.04720000,-8.199832,0
0.04725000,-102.812506,0
0.04730000,-1.848613,0
0.04735000,-146.682332,0
0.04740000,-41.633426,0
0.04745000,18.100725,2
0.04750000,35.312864,4
0.04755000,63.061103,8
0.04760000,-5.886608,0
0.04765000,-5.196762,0
0.04770000,-109.012712,0
0.04775000,105.716476,13
0.04780000,92.924494,12
0.04785000,-15.478441,0
0.04790000,37.839354,5
0.04795000,-97.273172,0
0.04800000,122.178088,15
0.04805000,-61.105291,0
0.04810000,-95.999901,0
0.04815000,-29.474087,0
0.04820000,110.089382,14
0.04825000,130.527058,16
0.04830000,-27.436342,0
0.04835000,-249.088950,0
0.04840000,-92.814207,0
0.04845000,-36.770679,0
0.04850000,16.469576,2
0.04855000,-16.397923,0
0.04860000,-235.913513,0
0.04865000,88.507398,11
0.04870000,61.825463,8
0.04875000,-57.633349,0
0.04880000,-96.143052,0
0.04885000,124.079282,15
0.04890000,-8.052854,0
0.04895000,-45.442784,0
0.04900000,-96.785701,0
0.04905000,-46.568670,0
0.04910000,140.908784,17
0.04915000,-1.830665,0
0.04920000,-71.391757,0
0.04925000,-64.422974,0
0.04930000,-163.466762,0
0.04935000,-60.616831,0
0.04940000,-65.404274,0
0.04945000,150.184155,19
0.04950000,-24.224364,0
0.04955000,44.772673,6
0.04960000,-53.052699,0
0.04965000,37.921156,5
0.04970000,-6.010170,0
0.04975000,77.489250,10
0.04980000,59.376646,7
0.04985000,22.843894,3
0.04990000,-28.546818,0
0.04995000,-237.718952,0
0.05000000,103.459306,13
0.05005000,-116.060522,0
0.05010000,-73.852477,0
0.05015000,138.527825,17
0.05020000,-47.731079,0
0.05025000,127.118183,16
0.05030000,-154.641054,0
0.05035000,-33.731103,0
0.05040000,-132.177402,0
0.05045000,-31.919249,0
0.05050000,6.890122,1
0.05055000,-56.504601,0
0.05060000,64.797779,8
0.05065000,65.574550,8
0.05070000,40.924868,5
0.05075000,-99.697697,0
0.05080000,6.610591,1
0.05085000,21.981725,3
0.05090000,-51.268029,0
0.05095000,55.981050,7
0.05100000,34.468964,4
0.05105000,204.462257,25
0.05110000,-93.909355,0
0.05115000,-96.845019,0
0.05120000,-73.891776,0
0.05125000,-122.242365,0
0.05130000,6.807984,1
0.05135000,-111.265080,0
0.05140000,125.483544,16
0.05145000,-192.958244,0
0.05150000,159.489928,20
0.05155000,-4.091895,0
